1 		-7.8000000000000007e+000 		-6.8036776043707992e+000 
2 		-7.7350000000000003e+000 		1.2311367914708828e+002 
3 		-7.6699999999999999e+000 		-6.0393880274694629e+002 
4 		-7.6050000000000004e+000 		1.4366739793969700e+003 
5 		-7.5400000000000000e+000 		-1.8485584122626103e+003 
6 		-7.4750000000000005e+000 		1.0200389392810666e+003 
7 		-7.4100000000000001e+000 		5.5616172944428206e+002 
8 		-7.3450000000000006e+000 		-1.3603216652028611e+003 
9 		-7.2800000000000002e+000 		7.0167261135195611e+002 
10 		-7.2149999999999999e+000 		5.3402931472384910e+002 
11 		-7.1500000000000004e+000 		-1.1429297666385887e+003 
12 		-7.0850000000000000e+000 		9.0089651035093164e+002 
13 		-7.0200000000000005e+000 		-4.1234322841018411e+002 
14 		-6.9550000000000001e+000 		2.0384051761852257e+002 
15 		-6.8900000000000006e+000 		-2.8956552394430940e+002 
16 		-6.8250000000000002e+000 		4.0377046372586426e+002 
17 		-6.7599999999999998e+000 		-3.6323786432883537e+002 
18 		-6.6950000000000003e+000 		1.8298774315085831e+002 
19 		-6.6299999999999999e+000 		1.9289907486739775e+001 
20 		-6.5650000000000004e+000 		-1.4580899521803201e+002 
21 		-6.5000000000000000e+000 		1.6824962609150825e+002 
22 		-6.4350000000000005e+000 		-1.1236235241859872e+002 
23 		-6.3700000000000001e+000 		2.2347944322515357e+001 
24 		-6.3050000000000006e+000 		6.4941329832499832e+001 
25 		-6.2400000000000002e+000 		-1.2923900641568204e+002 
26 		-6.1749999999999998e+000 		1.6503157425386775e+002 
27 		-6.1100000000000003e+000 		-1.7577683834104877e+002 
28 		-6.0449999999999999e+000 		1.6854431620724952e+002 
29 		-5.9800000000000004e+000 		-1.5058653072004714e+002 
30 		-5.9150000000000000e+000 		1.2774003008692418e+002 
31 		-5.8500000000000005e+000 		-1.0402698302316379e+002 
32 		-5.7850000000000001e+000 		8.1858707646356891e+001 
33 		-5.7200000000000006e+000 		-6.2444337865410809e+001 
34 		-5.6550000000000002e+000 		4.6197726342228336e+001 
35 		-5.5899999999999999e+000 		-3.3061362052896769e+001 
36 		-5.5250000000000004e+000 		2.2733224772330665e+001 
37 		-5.4600000000000000e+000 		-1.4810952273048434e+001 
38 		-5.3950000000000005e+000 		8.8755599393231179e+000 
39 		-5.3300000000000001e+000 		-4.5352205696513836e+000 
40 		-5.2650000000000006e+000 		1.4449219838043461e+000 
41 		-5.2000000000000002e+000 		6.8743711356557613e-001 
42 		-5.1349999999999998e+000 		-2.1019399621163908e+000 
43 		-5.0700000000000003e+000 		2.9910240715100782e+000 
44 		-5.0049999999999999e+000 		-3.5052807631070255e+000 
45 		-4.9400000000000004e+000 		3.7597471619400826e+000 
46 		-4.8750000000000000e+000 		-3.8399078959004260e+000 
47 		-4.8100000000000005e+000 		3.8072695188293357e+000 
48 		-4.7450000000000001e+000 		-3.7042465619688505e+000 
49 		-4.6799999999999997e+000 		3.5586759844836791e+000 
50 		-4.6150000000000002e+000 		-3.3877703451391699e+000 
51 		-4.5499999999999998e+000 		3.2017608368233237e+000 
52 		-4.4850000000000003e+000 		-3.0067309393330288e+000 
53 		-4.4199999999999999e+000 		2.8068645418014970e+000 
54 		-4.3550000000000004e+000 		-2.6056123347708602e+000 
55 		-4.2900000000000000e+000 		2.4063835683466084e+000 
56 		-4.2250000000000005e+000 		-2.2124155853618990e+000 
57 		-4.1600000000000001e+000 		2.0267333591783983e+000 
58 		-4.0949999999999998e+000 		-1.8516694378892813e+000 
59 		-4.0300000000000002e+000 		1.6889204130272601e+000 
60 		-3.9650000000000003e+000 		-1.5392291077389748e+000 
61 		-3.9000000000000004e+000 		1.4027911155907105e+000 
62 		-3.8350000000000000e+000 		-1.2791049665324250e+000 
63 		-3.7700000000000000e+000 		1.1676349053464947e+000 
64 		-3.7050000000000001e+000 		-1.0675953584302726e+000 
65 		-3.6400000000000001e+000 		9.7863461730665857e-001 
66 		-3.5750000000000002e+000 		-9.0027354444851670e-001 
67 		-3.5100000000000002e+000 		8.3249709182475107e-001 
68 		-3.4450000000000003e+000 		-7.7482174407455295e-001 
69 		-3.3799999999999999e+000 		7.2701622202684046e-001 
70 		-3.3149999999999999e+000 		-6.8800213341352723e-001 
71 		-3.2500000000000000e+000 		6.5698937864345264e-001 
72 		-3.1850000000000001e+000 		-6.3225165202126643e-001 
73 		-3.1200000000000001e+000 		6.1273246350052379e-001 
74 		-3.0550000000000002e+000 		-5.9649977526660647e-001 
75 		-2.9900000000000002e+000 		5.8279442137494575e-001 
76 		-2.9250000000000003e+000 		-5.6994253522747218e-001 
77 		-2.8600000000000003e+000 		5.5790401373575793e-001 
78 		-2.7949999999999999e+000 		-5.4545052833277607e-001 
79 		-2.7300000000000000e+000 		5.3336442347695479e-001 
80 		-2.6650000000000000e+000 		-5.2069797861987954e-001 
81 		-2.6000000000000001e+000 		5.0887851227988856e-001 
82 		-2.5350000000000001e+000 		-4.9685712521558462e-001 
83 		-2.4700000000000002e+000 		4.8646743314063406e-001 
84 		-2.4050000000000002e+000 		-4.7619096686921952e-001 
85 		-2.3399999999999999e+000 		4.6816529269778301e-001 
86 		-2.2749999999999999e+000 		-4.6015156373071614e-001 
