-113		 -2.6019211550832715e+001		 2.8919161234000000e-024 
-112		 -2.5788953041533311e+001		 4.5833781771399998e-024 
-111		 -2.5558694532233908e+001		 7.2641648714199994e-024 
-110		 -2.5328436022934504e+001		 1.1512925453600000e-023 
-109		 -2.5098177513635100e+001		 1.8246757176800001e-023 
-108		 -2.4867919004335697e+001		 2.8919161234000001e-023 
-107		 -2.4637660495036293e+001		 4.5833781771400001e-023 
-106		 -2.4407401985736886e+001		 7.2641648714200005e-023 
-105		 -2.4177143476437482e+001		 1.1512925453600000e-022 
-104		 -2.3946884967138079e+001		 1.8246757176800000e-022 
-103		 -2.3716626457838672e+001		 2.8919161234000001e-022 
-102		 -2.3486367948539268e+001		 4.5833781771400003e-022 
-101		 -2.3256109439239864e+001		 7.2641648714199998e-022 
-100		 -2.3025850929940457e+001		 1.1512925453600001e-021 
-99		 -2.2795592420641054e+001		 1.8246757176800001e-021 
-98		 -2.2565333911341650e+001		 2.8919161234000000e-021 
-97		 -2.2335075402042243e+001		 4.5833781771399998e-021 
-96		 -2.2104816892742839e+001		 7.2641648714200002e-021 
-95		 -2.1874558383443436e+001		 1.1512925453600000e-020 
-94		 -2.1644299874144032e+001		 1.8246757176799999e-020 
-93		 -2.1414041364844628e+001		 2.8919161234000001e-020 
-92		 -2.1183782855545225e+001		 4.5833781771399999e-020 
-91		 -2.0953524346245818e+001		 7.2641648714200005e-020 
-90		 -2.0723265836946414e+001		 1.1512925453600000e-019 
-89		 -2.0493007327647010e+001		 1.8246757176800000e-019 
-88		 -2.0262748818347603e+001		 2.8919161234000001e-019 
-87		 -2.0032490309048200e+001		 4.5833781771399997e-019 
-86		 -1.9802231799748796e+001		 7.2641648714199998e-019 
-85		 -1.9571973290449389e+001		 1.1512925453600001e-018 
-84		 -1.9341714781149985e+001		 1.8246757176800000e-018 
-83		 -1.9111456271850582e+001		 2.8919161233999998e-018 
-82		 -1.8881197762551174e+001		 4.5833781771400002e-018 
-81		 -1.8650939253251771e+001		 7.2641648714200008e-018 
-80		 -1.8420680743952367e+001		 1.1512925453600000e-017 
-79		 -1.8190422234652964e+001		 1.8246757176800001e-017 
-78		 -1.7960163725353560e+001		 2.8919161234000003e-017 
-77		 -1.7729905216054153e+001		 4.5833781771400001e-017 
-76		 -1.7499646706754749e+001		 7.2641648714199995e-017 
-75		 -1.7269388197455346e+001		 1.1512925453600000e-016 
-74		 -1.7039129688155938e+001		 1.8246757176799999e-016 
-73		 -1.6808871178856535e+001		 2.8919161234000000e-016 
-72		 -1.6578612669557131e+001		 4.5833781771399998e-016 
-71		 -1.6348354160257724e+001		 7.2641648714199995e-016 
-70		 -1.6118095650958320e+001		 1.1512925453600000e-015 
-69		 -1.5887837141658917e+001		 1.8246757176800002e-015 
-68		 -1.5657578632359511e+001		 2.8919161234000001e-015 
-67		 -1.5427320123060108e+001		 4.5833781771400000e-015 
-66		 -1.5197061613760704e+001		 7.2641648714200001e-015 
-65		 -1.4966803104461297e+001		 1.1512925453600000e-014 
-64		 -1.4736544595161893e+001		 1.8246757176800000e-014 
-63		 -1.4506286085862490e+001		 2.8919161233999997e-014 
-62		 -1.4276027576563084e+001		 4.5833781771399999e-014 
-61		 -1.4045769067263681e+001		 7.2641648714200004e-014 
-60		 -1.3815510557964277e+001		 1.1512925453599999e-013 
-59		 -1.3585252048664870e+001		 1.8246757176800001e-013 
-58		 -1.3354993539365466e+001		 2.8919161233900000e-013 
-57		 -1.3124735030066063e+001		 4.5833781771400000e-013 
-56		 -1.2894476520766656e+001		 7.2641648714199997e-013 
-55		 -1.2664218011467252e+001		 1.1512925453599999e-012 
-54		 -1.2433959502167848e+001		 1.8246757176699998e-012 
-53		 -1.2203700992868443e+001		 2.8919161233899998e-012 
-52		 -1.1973442483569039e+001		 4.5833781771199997e-012 
-51		 -1.1743183974269634e+001		 7.2641648713600002e-012 
-50		 -1.1512925464970229e+001		 1.1512925453500000e-011 
-49		 -1.1282666955670825e+001		 1.8246757176400001e-011 
-48		 -1.1052408446371420e+001		 2.8919161233000001e-011 
-47		 -1.0822149937072016e+001		 4.5833781769100000e-011 
-46		 -1.0591891427772612e+001		 7.2641648708499997e-011 
-45		 -1.0361632918473207e+001		 1.1512925452200001e-010 
-44		 -1.0131374409173802e+001		 1.8246757173200001e-010 
-43		 -9.9011158998743980e+000		 2.8919161224900001e-010 
-42		 -9.6708573905749926e+000		 4.5833781748600001e-010 
-41		 -9.4405988812755872e+000		 7.2641648656999999e-010 
-40		 -9.2103403719761836e+000		 1.1512925439200000e-009 
-39		 -8.9800818626767800e+000		 1.8246757140700000e-009 
-38		 -8.7498233533773746e+000		 2.8919161143100001e-009 
-37		 -8.5195648440779692e+000		 4.5833781543499999e-009 
-36		 -8.2893063347785656e+000		 7.2641648140699999e-009 
-35		 -8.0590478254791602e+000		 1.1512925309800000e-008 
-34		 -7.8287893161797557e+000		 1.8246756814900001e-008 
-33		 -7.5985308068803521e+000		 2.8919160326699999e-008 
-32		 -7.3682722975809467e+000		 4.5833779488300000e-008 
-31		 -7.1380137882815422e+000		 7.2641642989999993e-008 
-30		 -6.9077552789821386e+000		 1.1512924013100001e-007 
-29		 -6.6774967696827332e+000		 1.8246753565100001e-007 
-28		 -6.4472382603833278e+000		 2.8919152144999999e-007 
-27		 -6.2169797510839242e+000		 4.5833758983000002e-007 
-26		 -5.9867212417845197e+000		 7.2641591366500002e-007 
-25		 -5.7564627324851143e+000		 1.1512911075099999e-006 
-24		 -5.5262042231857098e+000		 1.8246720992899999e-006 
-23		 -5.2959457138863062e+000		 2.8919070511800001e-006 
-22		 -5.0656872045869008e+000		 4.5833553466500000e-006 
-21		 -4.8354286952874963e+000		 7.2641076297100000e-006 
-20		 -4.6051701859880918e+000		 1.1512781403400001e-005 
-19		 -4.3749116766886873e+000		 1.8246396007399999e-005 
-18		 -4.1446531673892828e+000		 2.8918252344000001e-005 
-17		 -3.9143946580898779e+000		 4.5831502969800001e-005 
-16		 -3.6841361487904734e+000		 7.2635914096699997e-005 
-15		 -3.4538776394910693e+000		 1.1511487663100001e-004 
-14		 -3.2236191301916639e+000		 1.8243139021399999e-004 
-13		 -2.9933606208922598e+000		 2.8910089961000003e-004 
-12		 -2.7631021115928549e+000		 4.5810955031399999e-004 
-11		 -2.5328436022934504e+000		 7.2584421915200005e-004 
-10		 -2.3025850929940459e+000		 1.1498526362500000e-003 
-9		 -2.0723265836946414e+000		 1.8210663869200000e-003 
-8		 -1.8420680743952367e+000		 2.8828366269900000e-003 
-7		 -1.6118095650958320e+000		 4.5606275853899998e-003 
-6		 -1.3815510557964275e+000		 7.2069676130299999e-003 
-5		 -1.1512925464970230e+000		 1.1369738788300001e-002 
-4		 -9.2103403719761834e-001		 1.7887297080299999e-002 
-3		 -6.9077552789821373e-001		 2.8021392849900000e-002 
-2		 -4.6051701859880917e-001		 4.3588251430800001e-002 
-1		 -2.3025850929940458e-001		 6.7066119154100004e-002 
0		 0.0000000000000000e+000		 1.0131146293399999e-001 
1		 2.3025850929940458e-001		 1.4866029984400000e-001 
2		 4.6051701859880917e-001		 2.0732316923499999e-001 
3		 6.9077552789821373e-001		 2.6530136735799997e-001 
4		 9.2103403719761834e-001		 2.8524461663299999e-001 
5		 1.1512925464970230e+000		 2.0254407435399999e-001 
6		 1.3815510557964275e+000		 -5.7375154473799997e-002 
7		 1.6118095650958320e+000		 -3.7135384366500002e-001 
8		 1.8420680743952367e+000		 -3.1963733684099999e-001 
9		 2.0723265836946414e+000		 4.6955121634500002e-001 
10		 2.3025850929940459e+000		 -2.7699098605499999e-002 
11		 2.5328436022934504e+000		 -2.0391968414500000e-001 
12		 2.7631021115928549e+000		 1.8174328790600000e-001 
13		 2.9933606208922598e+000		 -1.0118230479100000e-001 
14		 3.2236191301916639e+000		 4.4856878843500002e-002 
15		 3.4538776394910693e+000		 -1.8088600547100001e-002 
16		 3.6841361487904734e+000		 7.1995986939300000e-003 
17		 3.9143946580898779e+000		 -2.8661435421200002e-003 
18		 4.1446531673892828e+000		 1.1410287737700000e-003 
19		 4.3749116766886873e+000		 -4.5425151869800000e-004 
20		 4.6051701859880918e+000		 1.8084077311500001e-004 
21		 4.8354286952874963e+000		 -7.1994007640700005e-005 
22		 5.0656872045869008e+000		 2.8661330624800001e-005 
23		 5.2959457138863062e+000		 -1.1410281237600000e-005 
24		 5.5262042231857098e+000		 4.5425147777700002e-006 
25		 5.7564627324851143e+000		 -1.8084077053600000e-006 
26		 5.9867212417845197e+000		 7.1994007478699999e-007 
27		 6.2169797510839242e+000		 -2.8661330614200002e-007 
28		 6.4472382603833278e+000		 1.1410281235100000e-007 
29		 6.6774967696827332e+000		 -4.5425147777300002e-008 
30		 6.9077552789821386e+000		 1.8084077053600000e-008 
31		 7.1380137882815422e+000		 -7.1994007478700000e-009 
32		 7.3682722975809467e+000		 2.8661330614200002e-009 
33		 7.5985308068803521e+000		 -1.1410281235099999e-009 
34		 7.8287893161797557e+000		 4.5425147777300003e-010 
35		 8.0590478254791602e+000		 -1.8084077053599999e-010 
36		 8.2893063347785656e+000		 7.1994007478700001e-011 
37		 8.5195648440779692e+000		 -2.8661330614200000e-011 
38		 8.7498233533773746e+000		 1.1410281235100001e-011 
39		 8.9800818626767800e+000		 -4.5425147777300003e-012 
40		 9.2103403719761836e+000		 1.8084077053600000e-012 
41		 9.4405988812755872e+000		 -7.1994007478699999e-013 
42		 9.6708573905749926e+000		 2.8661330614199999e-013 
43		 9.9011158998743980e+000		 -1.1410281235100000e-013 
44		 1.0131374409173802e+001		 4.5425147777300002e-014 
45		 1.0361632918473207e+001		 -1.8084077053600001e-014 
46		 1.0591891427772612e+001		 7.1994007478700007e-015 
47		 1.0822149937072016e+001		 -2.8661330614199999e-015 
48		 1.1052408446371420e+001		 1.1410281235100000e-015 
49		 1.1282666955670825e+001		 -4.5425147777299997e-016 
50		 1.1512925464970229e+001		 1.8084077053600000e-016 
51		 1.1743183974269634e+001		 -7.1994007478699997e-017 
52		 1.1973442483569039e+001		 2.8661330614200002e-017 
53		 1.2203700992868443e+001		 -1.1410281235100000e-017 
54		 1.2433959502167848e+001		 4.5425147777299997e-018 
55		 1.2664218011467252e+001		 -1.8084077053600000e-018 
56		 1.2894476520766656e+001		 7.1994007478700001e-019 
57		 1.3124735030066063e+001		 -2.8661330614200002e-019 
58		 1.3354993539365466e+001		 1.1410281235100000e-019 
59		 1.3585252048664870e+001		 -4.5425147777299999e-020 
60		 1.3815510557964277e+001		 1.8084077053600001e-020 
61		 1.4045769067263681e+001		 -7.1994007478699996e-021 
62		 1.4276027576563084e+001		 2.8661330614200002e-021 
63		 1.4506286085862490e+001		 -1.1410281235100000e-021 
64		 1.4736544595161893e+001		 4.5425147777299996e-022 
65		 1.4966803104461297e+001		 -1.8084077053600001e-022 
66		 1.5197061613760704e+001		 7.1994007478699996e-023 
67		 1.5427320123060108e+001		 -2.8661330614199997e-023 
68		 1.5657578632359511e+001		 1.1410281235100000e-023 
69		 1.5887837141658917e+001		 -4.5425147777299997e-024 
70		 1.6118095650958320e+001		 1.8084077053599999e-024 
71		 1.6348354160257724e+001		 -7.1994007478700000e-025 
72		 1.6578612669557131e+001		 2.8661330614200001e-025 
73		 1.6808871178856535e+001		 -1.1410281235099999e-025 
74		 1.7039129688155938e+001		 4.5425147777300000e-026 
75		 1.7269388197455346e+001		 -1.8084077053599999e-026 
76		 1.7499646706754749e+001		 7.1994007478700000e-027 
77		 1.7729905216054153e+001		 -2.8661330614200002e-027 
78		 1.7960163725353560e+001		 1.1410281235100000e-027 
79		 1.8190422234652964e+001		 -4.5425147777300001e-028 
80		 1.8420680743952367e+001		 1.8084077053599999e-028 
81		 1.8650939253251771e+001		 -7.1994007478699998e-029 
82		 1.8881197762551174e+001		 2.8661330614199999e-029 
83		 1.9111456271850582e+001		 -1.1410281235100001e-029 
84		 1.9341714781149985e+001		 4.5425147777300002e-030 
85		 1.9571973290449389e+001		 -1.8084077053600001e-030 
86		 1.9802231799748796e+001		 7.1994007478700003e-031 
87		 2.0032490309048200e+001		 -2.8661330614200001e-031 
88		 2.0262748818347603e+001		 1.1410281235099999e-031 
89		 2.0493007327647010e+001		 -4.5425147777300000e-032 
90		 2.0723265836946414e+001		 1.8084077053600001e-032 
91		 2.0953524346245818e+001		 -7.1994007478700000e-033 
92		 2.1183782855545225e+001		 2.8661330614200001e-033 
93		 2.1414041364844628e+001		 -1.1410281235100000e-033 
94		 2.1644299874144032e+001		 4.5425147777300000e-034 
95		 2.1874558383443436e+001		 -1.8084077053599999e-034 
96		 2.2104816892742839e+001		 7.1994007478699995e-035 
97		 2.2335075402042243e+001		 -2.8661330614200000e-035 
98		 2.2565333911341650e+001		 1.1410281235100000e-035 
99		 2.2795592420641054e+001		 -4.5425147777300002e-036 
100		 2.3025850929940457e+001		 1.8084077053599999e-036 
